"RNA_Name";"Pro_Name";"label";"RPISeq_retrain_pred";"RPISeq_retrain_prob";"rpiCOOL_retrain_pred";"rpiCOOL_retrain_prob";"LION_pred";"LION_prob"
"ENSMUST00000244115";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.0893333333333333";"Non.Interact";"0.054";"Non.Interact";"0.004"
"ENSMUST00000246704";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.0926666666666667";"Non.Interact";"0.06";"Non.Interact";"0.073"
"ENSMUST00000241523";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.0683333333333333";"Non.Interact";"0.082";"Non.Interact";"0.192"
"ENSMUST00000246803";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.0706666666666667";"Non.Interact";"0.074";"Non.Interact";"0.118"
"ENSMUST00000181073";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.367";"Non.Interact";"0.364";"Non.Interact";"0.098"
"ENSMUST00000180529";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.412333333333333";"Non.Interact";"0.418";"Non.Interact";"0.121"
"ENSMUST00000156293";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.08";"Non.Interact";"0.112";"Non.Interact";"0.165"
"ENSMUST00000132056";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.0666666666666667";"Non.Interact";"0.066";"Non.Interact";"0.123"
"ENSMUST00000145570";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.0693333333333333";"Non.Interact";"0.05";"Non.Interact";"0.085"
"ENSMUST00000147508";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.0946666666666667";"Non.Interact";"0.062";"Non.Interact";"0.182"
"ENSMUST00000181436";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.135";"Non.Interact";"0.108";"Non.Interact";"0.079"
"ENSMUST00000181742";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.087";"Non.Interact";"0.116";"Non.Interact";"0.086"
"ENSMUST00000224929";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.110666666666667";"Non.Interact";"0.082";"Non.Interact";"0.024"
"ENSMUST00000137629";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.0696666666666667";"Non.Interact";"0.09";"Non.Interact";"0.12"
"ENSMUST00000181193";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.0736666666666667";"Non.Interact";"0.112";"Non.Interact";"0.15"
"ENSMUST00000210835";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.0976666666666667";"Non.Interact";"0.128";"Non.Interact";"0.226"
"ENSMUST00000214060";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.086";"Non.Interact";"0.088";"Non.Interact";"0.123"
"ENSMUST00000183878";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.0716666666666667";"Non.Interact";"0.088";"Non.Interact";"0.102"
"ENSMUST00000181682";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.251666666666667";"Non.Interact";"0.144";"Non.Interact";"0.248"
"ENSMUST00000181107";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.115333333333333";"Non.Interact";"0.136";"Non.Interact";"0.112"
"ENSMUST00000215759";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.249666666666667";"Non.Interact";"0.162";"Non.Interact";"0.377"
"ENSMUST00000181719";"ENSMUSP00000109812";"Interact";"Non.Interact";"0.181333333333333";"Non.Interact";"0.12";"Non.Interact";"0.109"
"ENSMUST00000185465";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.0246666666666667";"Non.Interact";"0.056";"Non.Interact";"0.028"
"ENSMUST00000190485";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.022";"Non.Interact";"0.082";"Non.Interact";"0.192"
"ENSMUST00000245729";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.043";"Non.Interact";"0.06";"Non.Interact";"0.034"
"ENSMUST00000245448";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.0563333333333333";"Non.Interact";"0.042";"Non.Interact";"0.028"
"ENSMUST00000244115";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.0406666666666667";"Non.Interact";"0.056";"Non.Interact";"0.026"
"ENSMUST00000246704";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.043";"Non.Interact";"0.056";"Non.Interact";"0.097"
"ENSMUST00000241523";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.023";"Non.Interact";"0.072";"Non.Interact";"0.18"
"ENSMUST00000246803";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.0226666666666667";"Non.Interact";"0.068";"Non.Interact";"0.129"
"ENSMUST00000181073";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.322666666666667";"Non.Interact";"0.248";"Non.Interact";"0.091"
"ENSMUST00000180529";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.383";"Non.Interact";"0.282";"Non.Interact";"0.116"
"ENSMUST00000156293";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.0286666666666667";"Non.Interact";"0.066";"Non.Interact";"0.162"
"ENSMUST00000132056";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.02";"Non.Interact";"0.054";"Non.Interact";"0.116"
"ENSMUST00000145570";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.0193333333333333";"Non.Interact";"0.056";"Non.Interact";"0.106"
"ENSMUST00000147508";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.0453333333333333";"Non.Interact";"0.054";"Non.Interact";"0.155"
"ENSMUST00000181436";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.0626666666666667";"Non.Interact";"0.08";"Non.Interact";"0.094"
"ENSMUST00000181742";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.0346666666666667";"Non.Interact";"0.068";"Non.Interact";"0.091"
"ENSMUST00000224929";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.05";"Non.Interact";"0.08";"Non.Interact";"0.063"
"ENSMUST00000137629";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.0213333333333333";"Non.Interact";"0.064";"Non.Interact";"0.114"
"ENSMUST00000181193";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.0263333333333333";"Non.Interact";"0.086";"Non.Interact";"0.119"
"ENSMUST00000210835";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.0363333333333333";"Non.Interact";"0.104";"Non.Interact";"0.205"
"ENSMUST00000214060";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.041";"Non.Interact";"0.062";"Non.Interact";"0.092"
"ENSMUST00000183878";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.0223333333333333";"Non.Interact";"0.074";"Non.Interact";"0.103"
"ENSMUST00000181682";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.190333333333333";"Non.Interact";"0.078";"Non.Interact";"0.191"
"ENSMUST00000181107";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.051";"Non.Interact";"0.098";"Non.Interact";"0.105"
"ENSMUST00000215759";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.182333333333333";"Non.Interact";"0.088";"Non.Interact";"0.235"
"ENSMUST00000181719";"ENSMUSP00000121839";"Interact";"Non.Interact";"0.102666666666667";"Non.Interact";"0.076";"Non.Interact";"0.093"
"ENSMUST00000185465";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.0666666666666667";"Non.Interact";"0.088";"Non.Interact";"0.051"
"ENSMUST00000190485";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.0766666666666667";"Non.Interact";"0.252";"Non.Interact";"0.269"
"ENSMUST00000245729";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.0983333333333333";"Non.Interact";"0.098";"Non.Interact";"0.051"
"ENSMUST00000245448";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.098";"Non.Interact";"0.076";"Non.Interact";"0.042"
"ENSMUST00000244115";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.0816666666666667";"Non.Interact";"0.08";"Non.Interact";"0.04"
"ENSMUST00000246704";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.0926666666666667";"Non.Interact";"0.096";"Non.Interact";"0.138"
"ENSMUST00000241523";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.0673333333333333";"Non.Interact";"0.136";"Non.Interact";"0.277"
"ENSMUST00000246803";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.0676666666666667";"Non.Interact";"0.12";"Non.Interact";"0.176"
"ENSMUST00000181073";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.399";"Non.Interact";"0.462";"Non.Interact";"0.153"
"ENSMUST00000180529";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.436666666666667";"Interact";"0.52";"Non.Interact";"0.178"
"ENSMUST00000156293";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.0816666666666667";"Non.Interact";"0.222";"Non.Interact";"0.255"
"ENSMUST00000132056";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.0633333333333333";"Non.Interact";"0.086";"Non.Interact";"0.216"
"ENSMUST00000145570";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.0666666666666667";"Non.Interact";"0.08";"Non.Interact";"0.167"
"ENSMUST00000147508";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.0976666666666667";"Non.Interact";"0.12";"Non.Interact";"0.265"
"ENSMUST00000181436";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.132333333333333";"Non.Interact";"0.186";"Non.Interact";"0.162"
"ENSMUST00000181742";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.0893333333333333";"Non.Interact";"0.152";"Non.Interact";"0.182"
"ENSMUST00000224929";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.102666666666667";"Non.Interact";"0.108";"Non.Interact";"0.084"
"ENSMUST00000137629";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.066";"Non.Interact";"0.136";"Non.Interact";"0.19"
"ENSMUST00000181193";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.068";"Non.Interact";"0.182";"Non.Interact";"0.216"
"ENSMUST00000210835";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.0936666666666667";"Non.Interact";"0.212";"Non.Interact";"0.274"
"ENSMUST00000214060";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.086";"Non.Interact";"0.136";"Non.Interact";"0.193"
"ENSMUST00000183878";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.066";"Non.Interact";"0.18";"Non.Interact";"0.18"
"ENSMUST00000181682";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.273333333333333";"Non.Interact";"0.214";"Non.Interact";"0.294"
"ENSMUST00000181107";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.123333333333333";"Non.Interact";"0.246";"Non.Interact";"0.195"
"ENSMUST00000215759";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.270666666666667";"Non.Interact";"0.24";"Non.Interact";"0.42"
"ENSMUST00000181719";"ENSMUSP00000077685";"Interact";"Non.Interact";"0.185333333333333";"Non.Interact";"0.228";"Non.Interact";"0.19"
"ENSMUST00000185465";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.034";"Non.Interact";"0.08";"Non.Interact";"0.192"
"ENSMUST00000190485";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.0306666666666667";"Non.Interact";"0.114";"Non.Interact";"0.285"
"ENSMUST00000245729";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.0476666666666667";"Non.Interact";"0.082";"Non.Interact";"0.201"
"ENSMUST00000245448";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.061";"Non.Interact";"0.07";"Non.Interact";"0.191"
"ENSMUST00000244115";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.0473333333333333";"Non.Interact";"0.074";"Non.Interact";"0.189"
"ENSMUST00000246704";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.0506666666666667";"Non.Interact";"0.086";"Non.Interact";"0.229"
"ENSMUST00000241523";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.0316666666666667";"Non.Interact";"0.086";"Non.Interact";"0.264"
"ENSMUST00000246803";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.0323333333333333";"Non.Interact";"0.092";"Non.Interact";"0.24"
"ENSMUST00000181073";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.323";"Non.Interact";"0.276";"Non.Interact";"0.221"
"ENSMUST00000180529";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.385";"Non.Interact";"0.306";"Non.Interact";"0.232"
"ENSMUST00000156293";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.034";"Non.Interact";"0.092";"Non.Interact";"0.258"
"ENSMUST00000132056";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.027";"Non.Interact";"0.078";"Non.Interact";"0.219"
"ENSMUST00000145570";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.025";"Non.Interact";"0.076";"Non.Interact";"0.217"
"ENSMUST00000147508";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.0536666666666667";"Non.Interact";"0.078";"Non.Interact";"0.238"
"ENSMUST00000181436";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.0753333333333333";"Non.Interact";"0.1";"Non.Interact";"0.201"
"ENSMUST00000181742";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.0406666666666667";"Non.Interact";"0.084";"Non.Interact";"0.205"
"ENSMUST00000224929";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.059";"Non.Interact";"0.082";"Non.Interact";"0.216"
"ENSMUST00000137629";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.0323333333333333";"Non.Interact";"0.08";"Non.Interact";"0.229"
"ENSMUST00000181193";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.0336666666666667";"Non.Interact";"0.108";"Non.Interact";"0.225"
"ENSMUST00000210835";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.0413333333333333";"Non.Interact";"0.128";"Non.Interact";"0.28"
"ENSMUST00000214060";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.049";"Non.Interact";"0.086";"Non.Interact";"0.186"
"ENSMUST00000183878";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.03";"Non.Interact";"0.106";"Non.Interact";"0.222"
"ENSMUST00000181682";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.195666666666667";"Non.Interact";"0.122";"Non.Interact";"0.253"
"ENSMUST00000181107";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.063";"Non.Interact";"0.108";"Non.Interact";"0.204"
"ENSMUST00000215759";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.191";"Non.Interact";"0.122";"Non.Interact";"0.298"
"ENSMUST00000181719";"ENSMUSP00000117413";"Interact";"Non.Interact";"0.112";"Non.Interact";"0.098";"Non.Interact";"0.176"
"ENSMUST00000185465";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.05";"Non.Interact";"0.058";"Non.Interact";"0.018"
"ENSMUST00000190485";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.053";"Non.Interact";"0.07";"Non.Interact";"0.222"
"ENSMUST00000245729";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.0686666666666667";"Non.Interact";"0.058";"Non.Interact";"0.026"
"ENSMUST00000245448";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.0756666666666667";"Non.Interact";"0.05";"Non.Interact";"0.013"
"ENSMUST00000244115";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.0656666666666667";"Non.Interact";"0.054";"Non.Interact";"0.011"
"ENSMUST00000246704";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.0653333333333333";"Non.Interact";"0.05";"Non.Interact";"0.102"
"ENSMUST00000241523";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.0516666666666667";"Non.Interact";"0.036";"Non.Interact";"0.184"
"ENSMUST00000246803";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.0543333333333333";"Non.Interact";"0.042";"Non.Interact";"0.131"
"ENSMUST00000181073";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.298666666666667";"Non.Interact";"0.174";"Non.Interact";"0.1"
"ENSMUST00000180529";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.358";"Non.Interact";"0.19";"Non.Interact";"0.128"
"ENSMUST00000156293";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.0586666666666667";"Non.Interact";"0.064";"Non.Interact";"0.185"
"ENSMUST00000132056";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.046";"Non.Interact";"0.05";"Non.Interact";"0.145"
"ENSMUST00000145570";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.0416666666666667";"Non.Interact";"0.046";"Non.Interact";"0.124"
"ENSMUST00000147508";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.071";"Non.Interact";"0.04";"Non.Interact";"0.148"
"ENSMUST00000181436";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.0966666666666667";"Non.Interact";"0.064";"Non.Interact";"0.121"
"ENSMUST00000181742";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.061";"Non.Interact";"0.046";"Non.Interact";"0.124"
"ENSMUST00000224929";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.0756666666666667";"Non.Interact";"0.064";"Non.Interact";"0.065"
"ENSMUST00000137629";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.051";"Non.Interact";"0.05";"Non.Interact";"0.156"
"ENSMUST00000181193";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.0523333333333333";"Non.Interact";"0.064";"Non.Interact";"0.154"
"ENSMUST00000210835";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.0643333333333333";"Non.Interact";"0.072";"Non.Interact";"0.234"
"ENSMUST00000214060";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.0726666666666667";"Non.Interact";"0.048";"Non.Interact";"0.123"
"ENSMUST00000183878";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.0483333333333333";"Non.Interact";"0.052";"Non.Interact";"0.128"
"ENSMUST00000181682";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.204";"Non.Interact";"0.066";"Non.Interact";"0.201"
"ENSMUST00000181107";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.084";"Non.Interact";"0.07";"Non.Interact";"0.125"
"ENSMUST00000215759";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.200666666666667";"Non.Interact";"0.07";"Non.Interact";"0.241"
"ENSMUST00000181719";"ENSMUSP00000119513";"Interact";"Non.Interact";"0.138666666666667";"Non.Interact";"0.066";"Non.Interact";"0.118"
"ENSMUST00000185465";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.0656666666666667";"Non.Interact";"0.07";"Non.Interact";"0.016"
"ENSMUST00000190485";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.0623333333333333";"Non.Interact";"0.142";"Non.Interact";"0.201"
"ENSMUST00000245729";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.087";"Non.Interact";"0.082";"Non.Interact";"0.021"
"ENSMUST00000245448";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.0883333333333333";"Non.Interact";"0.066";"Non.Interact";"0.011"
"ENSMUST00000244115";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.0793333333333333";"Non.Interact";"0.074";"Non.Interact";"0.016"
"ENSMUST00000246704";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.0823333333333333";"Non.Interact";"0.068";"Non.Interact";"0.094"
"ENSMUST00000241523";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.0616666666666667";"Non.Interact";"0.104";"Non.Interact";"0.192"
"ENSMUST00000246803";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.0603333333333333";"Non.Interact";"0.1";"Non.Interact";"0.12"
"ENSMUST00000181073";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.256333333333333";"Non.Interact";"0.352";"Non.Interact";"0.109"
"ENSMUST00000180529";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.313333333333333";"Non.Interact";"0.4";"Non.Interact";"0.132"
"ENSMUST00000156293";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.0683333333333333";"Non.Interact";"0.13";"Non.Interact";"0.168"
"ENSMUST00000132056";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.0606666666666667";"Non.Interact";"0.09";"Non.Interact";"0.136"
"ENSMUST00000145570";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.0606666666666667";"Non.Interact";"0.076";"Non.Interact";"0.113"
"ENSMUST00000147508";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.087";"Non.Interact";"0.086";"Non.Interact";"0.177"
"ENSMUST00000181436";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.108666666666667";"Non.Interact";"0.144";"Non.Interact";"0.088"
"ENSMUST00000181742";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.082";"Non.Interact";"0.11";"Non.Interact";"0.098"
"ENSMUST00000224929";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.0913333333333333";"Non.Interact";"0.102";"Non.Interact";"0.031"
"ENSMUST00000137629";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.0646666666666667";"Non.Interact";"0.098";"Non.Interact";"0.13"
"ENSMUST00000181193";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.064";"Non.Interact";"0.122";"Non.Interact";"0.143"
"ENSMUST00000210835";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.086";"Non.Interact";"0.152";"Non.Interact";"0.213"
"ENSMUST00000214060";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.0816666666666667";"Non.Interact";"0.1";"Non.Interact";"0.117"
"ENSMUST00000183878";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.0636666666666667";"Non.Interact";"0.102";"Non.Interact";"0.11"
"ENSMUST00000181682";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.193666666666667";"Non.Interact";"0.15";"Non.Interact";"0.22"
"ENSMUST00000181107";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.099";"Non.Interact";"0.15";"Non.Interact";"0.105"
"ENSMUST00000215759";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.191666666666667";"Non.Interact";"0.17";"Non.Interact";"0.313"
"ENSMUST00000181719";"ENSMUSP00000153186";"Interact";"Non.Interact";"0.135";"Non.Interact";"0.136";"Non.Interact";"0.104"
"ENSMUST00000185465";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.0506666666666667";"Non.Interact";"0.052";"Non.Interact";"0.132"
"ENSMUST00000190485";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.0433333333333333";"Non.Interact";"0.102";"Non.Interact";"0.227"
"ENSMUST00000245729";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.072";"Non.Interact";"0.064";"Non.Interact";"0.137"
"ENSMUST00000245448";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.085";"Non.Interact";"0.054";"Non.Interact";"0.132"
"ENSMUST00000244115";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.064";"Non.Interact";"0.06";"Non.Interact";"0.127"
"ENSMUST00000246704";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.069";"Non.Interact";"0.056";"Non.Interact";"0.163"
"ENSMUST00000241523";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.047";"Non.Interact";"0.078";"Non.Interact";"0.196"
"ENSMUST00000246803";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.0466666666666667";"Non.Interact";"0.072";"Non.Interact";"0.188"
"ENSMUST00000181073";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.292333333333333";"Non.Interact";"0.332";"Non.Interact";"0.185"
"ENSMUST00000180529";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.356333333333333";"Non.Interact";"0.364";"Non.Interact";"0.165"
"ENSMUST00000156293";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.0536666666666667";"Non.Interact";"0.088";"Non.Interact";"0.194"
"ENSMUST00000132056";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.0416666666666667";"Non.Interact";"0.054";"Non.Interact";"0.134"
"ENSMUST00000145570";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.0406666666666667";"Non.Interact";"0.052";"Non.Interact";"0.156"
"ENSMUST00000147508";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.067";"Non.Interact";"0.064";"Non.Interact";"0.144"
"ENSMUST00000181436";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.0926666666666667";"Non.Interact";"0.094";"Non.Interact";"0.11"
"ENSMUST00000181742";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.0643333333333333";"Non.Interact";"0.076";"Non.Interact";"0.104"
"ENSMUST00000224929";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.072";"Non.Interact";"0.092";"Non.Interact";"0.143"
"ENSMUST00000137629";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.045";"Non.Interact";"0.074";"Non.Interact";"0.135"
"ENSMUST00000181193";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.0466666666666667";"Non.Interact";"0.09";"Non.Interact";"0.13"
"ENSMUST00000210835";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.058";"Non.Interact";"0.126";"Non.Interact";"0.231"
"ENSMUST00000214060";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.0726666666666667";"Non.Interact";"0.082";"Non.Interact";"0.118"
"ENSMUST00000183878";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.0413333333333333";"Non.Interact";"0.088";"Non.Interact";"0.128"
"ENSMUST00000181682";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.208666666666667";"Non.Interact";"0.106";"Non.Interact";"0.172"
"ENSMUST00000181107";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.0813333333333333";"Non.Interact";"0.1";"Non.Interact";"0.121"
"ENSMUST00000215759";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.197";"Non.Interact";"0.134";"Non.Interact";"0.211"
"ENSMUST00000181719";"ENSMUSP00000153432";"Interact";"Non.Interact";"0.128333333333333";"Non.Interact";"0.1";"Non.Interact";"0.093"
"ENSMUST00000185465";"ENSMUSP00000094961";"Interact";"Non.Interact";"0.0703333333333333";"Non.Interact";"0.084";"Non.Interact";"0.018"
"ENSMUST00000190485";"ENSMUSP00000094961";"Interact";"Non.Interact";"0.0683333333333333";"Non.Interact";"0.098";"Non.Interact";"0.178"
"ENSMUST00000245729";"ENSMUSP00000094961";"Interact";"Non.Interact";"0.0893333333333333";"Non.Interact";"0.102";"Non.Interact";"0.025"
"ENSMUST00000245448";"ENSMUSP00000094961";"Interact";"Non.Interact";"0.0873333333333333";"Non.Interact";"0.09";"Non.Interact";"0.01"
"ENSMUST00000244115";"ENSMUSP00000094961";"Interact";"Non.Interact";"0.0886666666666667";"Non.Interact";"0.092";"Non.Interact";"0.01"
"ENSMUST00000246704";"ENSMUSP00000094961";"Interact";"Non.Interact";"0.085";"Non.Interact";"0.094";"Non.Interact";"0.089"
"ENSMUST00000241523";"ENSMUSP00000094961";"Interact";"Non.Interact";"0.065";"Non.Interact";"0.082";"Non.Interact";"0.165"
"ENSMUST00000246803";"ENSMUSP00000094961";"Interact";"Non.Interact";"0.0673333333333333";"Non.Interact";"0.09";"Non.Interact";"0.119"
"ENSMUST00000181073";"ENSMUSP00000094961";"Interact";"Non.Interact";"0.31";"Non.Interact";"0.28";"Non.Interact";"0.088"
"ENSMUST00000180529";"ENSMUSP00000094961";"Interact";"Non.Interact";"0.363333333333333";"Non.Interact";"0.31";"Non.Interact";"0.112"
"ENSMUST00000156293";"ENSMUSP00000094961";"Interact";"Non.Interact";"0.0746666666666667";"Non.Interact";"0.092";"Non.Interact";"0.143"
"ENSMUST00000132056";"ENSMUSP00000094961";"Interact";"Non.Interact";"0.0593333333333333";"Non.Interact";"0.094";"Non.Interact";"0.12"
